time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,3.3544116591873077,-1.7491695776143152,22.14319714929374,6.250172894135906,5.900808055191579,0.0,4.116376184733397,-1.323644598326734,4.976785709072158,0.004619897658132463,-0.23670972101319435,0.0,453.6239473147091,452.1454802078359,452.73294086509446,452.9217025951131
3.5400000000000027,3.6080525394272365,-1.8291984056052248,22.44098582344613,6.2501543054395405,5.886147001460303,0.0,4.339239997247139,-1.3439516069168407,4.948628467309772,-0.012657604259728346,-0.26748011051455073,0.0,446.6790167750731,444.10084542923846,447.2494346776521,445.839735621826
3.6000000000000028,3.8746801268837143,-1.9103991254508712,22.735528989364322,6.248860309045575,5.870055717356372,0.0,4.549367962260094,-1.3627915169573783,4.868789500217887,-0.05282801821355321,-0.2696395283390278,0.0,430.47858990022195,430.2206011816573,431.6503571803747,428.2458661939087
3.660000000000003,4.156013243006303,-1.992902154630585,23.02941990130482,6.24632144993099,5.853814559185093,0.0,4.829382139176404,-1.3875219504326382,4.925882815130529,-0.026895959430304456,-0.2728603200510267,0.0,477.5229320428928,477.20864625623966,477.94306573405123,479.91482317447236
3.720000000000003,4.4508342095042455,-2.0766395625443415,23.318795771528332,6.244439505668531,5.837526043648246,0.0,4.998974686848424,-1.4038313827438806,4.720000776520689,-0.042273919581450145,-0.2688457053335274,0.0,388.4713396906735,388.76168092697003,388.4483643638983,387.00261122935774
3.780000000000003,4.758781368867256,-2.1616040039810396,23.601534881776324,6.242595359713636,5.8217003861446734,0.0,5.266796775017495,-1.4284521162638597,4.703313827386539,-0.014221152842170326,-0.25517052770684584,0.0,457.93341634506527,458.95220074361885,456.47007971786996,458.70331759944776
3.840000000000003,5.081784494191252,-2.247967626441354,23.88065222088331,6.241227979344885,5.806131050901222,0.0,5.500795046679767,-1.450386658102434,4.599843299805251,-0.051510584608229174,-0.269915595696192,0.0,430.76746302493507,429.4477812493147,432.2309168506818,429.07567644862246
3.900000000000003,5.42020632279916,-2.335767261044425,24.155727852016526,6.2384653995053405,5.790315144811871,0.0,5.780690434829329,-1.4764558626870736,4.567965255948967,-0.03689184668645355,-0.2532920659406519,0.0,457.4653943470577,458.71941885083737,457.1113655995325,458.27387913605577
3.960000000000003,5.775504902175612,-2.4251590825508065,24.428506483460655,6.236443428821893,5.776460605892993,0.0,6.063170908153579,-1.5033944806599473,4.523395252677325,-0.027978185213256786,-0.2053562227400615,0.0,454.3387775921633,458.1123544588205,456.65711343302524,457.3673283614297
4.020000000000002,6.1464203029057085,-2.5160689985602316,24.69580618263892,6.234431407204681,5.7643267819593405,0.0,6.301175468615961,-1.527043925847166,4.386069706422843,-0.04797360684681348,-0.19662415132672267,0.0,424.9037370345017,425.60970669274957,426.8497257376503,425.13882877697597
4.080000000000001,6.532466994046166,-2.6084900295561,24.956075011500463,6.231387398926401,5.752972771052562,0.0,6.567382748171234,-1.5538412724305792,4.288732192254401,-0.05691768185869735,-0.17751552256456601,0.0,440.94423488648994,442.48499768255766,442.4972140275729,441.7584382424848
4.14,6.934416618288002,-2.7025468850476493,25.21012138251616,6.228452152902886,5.742136018277879,0.0,6.8311922285598285,-1.5815825788620703,4.17875166613408,-0.03642974183446897,-0.18765265850265725,0.0,440.16144523207856,439.2894174166207,437.88325147002473,439.58314509743593
4.199999999999998,7.355729245747122,-2.7986194644428726,25.463179297275044,6.225761266374537,5.730722785796289,0.0,7.2124013318316775,-1.620959051527896,4.254331022765838,-0.07254794922572408,-0.19591662098792814,0.0,505.1030714027447,504.476046047432,507.8600528554135,505.2609762235676
4.259999999999997,7.795180621438199,-2.896651933038982,25.71275284124161,6.22102331860571,5.71871236322222,0.0,7.436381047834141,-1.647048291771378,4.064480880794551,-0.09662041404020896,-0.21042570207563097,0.0,416.49245832086814,415.17850810547395,415.9911786596736,413.8713603616779
4.319999999999996,8.251206651890827,-2.9966106346013905,25.955655600401787,6.215185604310612,5.705953586160446,0.0,7.764516658269942,-1.6852916596720326,4.030630755674576,-0.0986791499345416,-0.2174954746367585,0.0,475.24759120346766,474.6637558770909,474.9909525009722,474.82556390692304
4.379999999999995,8.728579971667985,-3.099114920399885,26.198714002874173,6.20970901469239,5.693032338331225,0.0,8.147703364858073,-1.731893530443379,4.068963444699792,-0.07953465150242844,-0.21138954122562573,0.0,503.5394370622559,503.9412319044784,503.010764100137,504.3895252381478
4.439999999999993,9.223739857333907,-3.203914474243834,26.435967794602746,6.2052985515660986,5.68050203850478,0.0,8.358036606531302,-1.7616728091775224,3.8393268844736457,-0.06358095770511742,-0.20417785578952266,0.0,408.7534062908069,409.34873393022485,409.2494391442023,410.6627228567043
4.499999999999992,9.731389561072742,-3.3105239283126453,26.659108619280232,6.201838750845628,5.668435511867198,0.0,8.563997974350551,-1.7921780764556554,3.5986246271822475,-0.04788553465529199,-0.19559436999104723,0.0,404.2147982812498,404.94382359458274,405.31826094512553,406.72420402785144
4.559999999999991,10.25345298832236,-3.4192297804240255,26.87058092422809,6.199814810673303,5.656546154538335,0.0,8.83813700919436,-1.83146194911564,3.4496175431223093,-0.014641093941179085,-0.2038359426850201,0.0,443.0983923530259,442.3814253496986,441.9023209045945,444.63448507125196
4.6199999999999894,10.792383712944176,-3.530354590507587,27.073512035487866,6.198648392920369,5.644190669684818,0.0,9.12616556387554,-1.8727115247578978,3.3137414110594037,-0.03136981983915853,-0.2104603430483328,0.0,451.68334430479933,451.10758329986425,450.0350788405934,448.6785249414631
4.679999999999988,11.348350743089622,-3.643934997218531,27.26777296876363,6.196634113113415,5.631583515729968,0.0,9.406019387771488,-1.913376974395507,3.160667727278064,-0.03838328700442836,-0.2094467766596618,0.0,446.72797219758695,446.7674133777335,446.2144687781423,445.6408989116846
4.739999999999987,11.920264455849741,-3.759877836868606,27.45157715395418,6.194777744034532,5.6194863533031185,0.0,9.657795167944057,-1.9514834018464038,2.965529177297732,-0.01914017870165681,-0.18935244211996427,0.0,431.0355042878013,432.6894020170282,430.98456613329165,432.60811205841236
4.799999999999986,12.508866641549103,-3.878301471513512,27.62556815147919,6.194357337033672,5.60915438430257,0.0,9.961905276191787,-1.9959638851515134,2.833129657275155,0.010123746946903862,-0.1505067579348882,0.0,458.8507974707508,461.89659211461407,455.86571373144324,458.19901132070225
4.859999999999984,13.11368959452246,-3.999171971257301,27.789010732226565,6.195134999783669,5.599882394932479,0.0,10.198746699450062,-2.0330407905153582,2.6147930538478747,0.018104720844748776,-0.1641181383326369,0.0,425.9707074432032,424.7807216882663,426.2632041880301,426.94484507729436
4.919999999999983,13.73561476589544,-4.122575507260657,27.942868891725574,6.196376421450294,5.58960671039614,0.0,10.531420842604852,-2.08025744649873,2.5125460280082685,0.025415794192366333,-0.19199875103550987,0.0,474.1627578249369,471.9882390838615,474.1806593015398,474.7421157471337
4.979999999999982,14.373642409295728,-4.248392771437948,28.085880082890995,6.197843469437082,5.577785005974203,0.0,10.736257740579699,-2.11361853891503,2.254451593320728,0.022447651445219485,-0.20967033704533067,0.0,413.46547977736356,411.86326158535576,412.5316894948833,412.26953581724456
5.0399999999999805,15.024684313177175,-4.376275249020401,28.214212145487963,6.19912179531585,5.564856362398974,0.0,10.965088634053325,-2.1490711287912654,2.0228769679777097,0.018917368684177024,-0.2307785293356606,0.0,425.9438218675327,424.0851389544863,424.43774185665967,424.13454630267915
